userid,day_of_registeration,day_of_first_deposit,deposit_date,adkey,Rake,
22616214,"August 22, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,99 ,
22388002,"August 18, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet2_button,98 ,
21614451,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,94 ,
21504166,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,92 ,
22127844,"August 13, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,92 ,
22992624,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet2_button,92 ,
22792899,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,91 ,
21319203,"July 31, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,90 ,
21798082,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,89 ,
22810836,"August 26, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet2_button,85 ,
21820178,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,84 ,
21835215,"August 8, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet2_button,82 ,
22382150,"August 18, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet2_button,82 ,
21680010,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,81 ,
22579030,"August 22, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet2_button,81 ,
22964759,"August 29, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet2_button,80 ,
21200743,"July 29, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet2_button,78 ,
22629524,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,78 ,
22736229,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet2_button,78 ,
22237463,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,77 ,
22113124,"August 13, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet2_button,75 ,
22789549,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,74 ,
21896920,"August 9, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,73 ,
21116211,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet2_button,72 ,
22161192,"August 14, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet2_button,72 ,
21242670,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,71 ,
21806069,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,71 ,
22058911,"August 12, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet2_button,71 ,
22621418,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,71 ,
21123119,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet2_button,70 ,
22996795,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet2_button,70 ,
23060783,"August 31, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet2_button,69 ,
21310165,"July 30, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet2_button,68 ,
21816964,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,68 ,
22200374,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,68 ,
22531410,"August 21, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet2_button,66 ,
22794791,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,65 ,
21214083,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,63 ,
22877669,"August 28, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet2_button,62 ,
21306966,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,60 ,
21932428,"August 10, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,60 ,
22502348,"August 20, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet2_button,60 ,
22046595,"August 12, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet2_button,59 ,
22076076,"August 12, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet2_button,59 ,
22601871,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet2_button,59 ,
22572085,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet2_button,58 ,
22251767,"August 16, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet2_button,57 ,
22766120,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet2_button,57 ,
22910403,"August 28, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet2_button,57 ,
23054668,"August 31, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet2_button,57 ,
22746678,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet2_button,56 ,
22790468,"August 26, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet2_button,56 ,
21552513,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,55 ,
22102460,"August 13, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet2_button,55 ,
22719988,"August 24, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet2_button,54 ,
22722250,"August 24, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet2_button,53 ,
21221303,"July 29, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,52 ,
21605493,"August 4, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet2_button,52 ,
22121220,"August 13, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet2_button,52 ,
22134497,"August 14, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet2_button,52 ,
22185508,"August 14, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,51 ,
22342665,"August 17, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet2_button,51 ,
21326048,"July 31, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,50 ,
21851945,"August 9, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet2_button,50 ,
22136714,"August 14, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet2_button,50 ,
22577516,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet2_button,50 ,
22416546,"August 19, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet2_button,49 ,
22620727,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,49 ,
22861933,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet2_button,49 ,
21742481,"August 7, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet2_button,48 ,
22304185,"August 16, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,48 ,
21192537,"July 29, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,46 ,
22431018,"August 19, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet2_button,46 ,
21621084,"August 5, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,43 ,
22947346,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet2_button,43 ,
21894928,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet2_button,41 ,
22662224,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,41 ,
21226850,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,40 ,
21387689,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,40 ,
21856703,"August 9, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,40 ,
22620217,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,40 ,
21424086,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,38 ,
22898114,"August 28, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet2_button,38 ,
21643261,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,37 ,
22272363,"August 16, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet2_button,37 ,
22374597,"August 18, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet2_button,37 ,
21228629,"July 29, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,36 ,
21970856,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,36 ,
22274076,"August 16, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet2_button,36 ,
22944872,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet2_button,36 ,
23082726,"September 1, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet2_button,36 ,
21554174,"August 3, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet2_button,35 ,
22841421,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet2_button,35 ,
22860626,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet2_button,35 ,
21966474,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,34 ,
21392910,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,33 ,
22375557,"August 18, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet2_button,32 ,
21270794,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,31 ,
21412891,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,31 ,
22787058,"August 26, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet2_button,31 ,
22841184,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet2_button,31 ,
22916484,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet2_button,31 ,
21838306,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,30 ,
22222052,"August 15, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet2_button,30 ,
22241516,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,30 ,
21289880,"July 30, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,29 ,
21443079,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet2_button,29 ,
21500728,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,29 ,
22840201,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet2_button,29 ,
22991237,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet2_button,29 ,
21891258,"August 9, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet2_button,28 ,
23009400,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet2_button,28 ,
21400704,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,27 ,
22642725,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,27 ,
23072084,"September 1, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet2_button,27 ,
22027075,"August 12, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet2_button,26 ,
22013391,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,25 ,
22268303,"August 16, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet2_button,25 ,
21292653,"July 30, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,24 ,
23071956,"September 1, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet2_button,24 ,
21716340,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,23 ,
21302339,"July 30, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet2_button,22 ,
21572699,"August 4, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,22 ,
21793599,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,22 ,
21977901,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,22 ,
22786833,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,22 ,
21190147,"July 29, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,21 ,
21603771,"August 4, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,21 ,
21135377,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet2_button,20 ,
21441531,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet2_button,20 ,
21511167,"August 3, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet2_button,20 ,
22620284,"August 23, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet2_button,20 ,
22732578,"August 25, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet2_button,20 ,
23056380,"August 31, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet2_button,20 ,
21758083,"August 7, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet2_button,19 ,
22953781,"August 29, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet2_button,19 ,
21387448,"August 1, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet2_button,18 ,
21888273,"August 9, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet2_button,18 ,
21889433,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet2_button,18 ,
22429682,"August 19, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet2_button,18 ,
21383562,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,17 ,
22601587,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet2_button,17 ,
21139152,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet2_button,16 ,
22085466,"August 13, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet2_button,16 ,
22891126,"August 28, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet2_button,16 ,
21088395,"July 27, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,15 ,
22082107,"August 13, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet2_button,15 ,
22750491,"August 25, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet2_button,15 ,
23022490,"August 31, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet2_button,15 ,
21166906,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet2_button,14 ,
21296202,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet2_button,14 ,
21558845,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet2_button,14 ,
22805538,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,14 ,
22283517,"August 16, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet2_button,13 ,
22733599,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet2_button,13 ,
21251433,"July 30, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,12 ,
21286672,"July 30, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,12 ,
21537883,"August 3, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet2_button,12 ,
21711139,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,12 ,
21838482,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,12 ,
22315714,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet2_button,12 ,
21097227,"July 27, 2020","July 27, 2020",27-07-2020,Mobile_HPheaderJulySet2_button,11 ,
21108830,"July 28, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet2_button,11 ,
21406376,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,11 ,
21819135,"August 8, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet2_button,11 ,
21822496,"August 8, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet2_button,11 ,
22621493,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet2_button,11 ,
22664849,"August 23, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet2_button,11 ,
22917728,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet2_button,11 ,
22489787,"August 20, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet2_button,10 ,
21831457,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,9 ,
22536741,"August 21, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet2_button,9 ,
22721666,"August 24, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet2_button,9 ,
21381129,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,8 ,
21481806,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet2_button,8 ,
21536162,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet2_button,8 ,
22933211,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet2_button,8 ,
21191396,"July 29, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet2_button,7 ,
21629196,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,7 ,
21717465,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet2_button,7 ,
22724604,"August 25, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet2_button,7 ,
21192342,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,6 ,
21491469,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet2_button,5 ,
22211674,"August 15, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet2_button,5 ,
22389214,"August 18, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet2_button,5 ,
22594337,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet2_button,5 ,
22613005,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet2_button,5 ,
21412426,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,4 ,
21479120,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet2_button,4 ,
21661310,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet2_button,4 ,
21873480,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet2_button,4 ,
22125988,"August 13, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet2_button,4 ,
22329641,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet2_button,4 ,
21189317,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,3 ,
21194272,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet2_button,3 ,
21211553,"July 29, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet2_button,3 ,
21413020,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet2_button,3 ,
21871750,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet2_button,3 ,
21999800,"August 11, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet2_button,3 ,
21803007,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet2_button,2 ,
23033367,"August 31, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet2_button,2 ,
21610136,"August 4, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet4_button,18412 ,
21780265,"August 7, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet4_button,17535 ,
21286533,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet4_button,15272 ,
22616724,"August 22, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet4_button,13041 ,
21989029,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet4_button,12744 ,
21625944,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet4_button,8423 ,
21967771,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet4_button,8084 ,
22128144,"August 13, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet4_button,6939 ,
22796422,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet4_button,6278 ,
22874821,"August 28, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet4_button,5428 ,
22318069,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet4_button,5284 ,
22016496,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet4_button,5259 ,
21220353,"July 29, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet4_button,4970 ,
21960786,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet4_button,4636 ,
21920507,"August 10, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet4_button,4488 ,
22661925,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet4_button,3967 ,
22227553,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet4_button,3960 ,
22445907,"August 19, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet4_button,3590 ,
21229227,"July 29, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet4_button,3075 ,
22892362,"August 28, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet4_button,2803 ,
22032532,"August 12, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet4_button,2716 ,
22018280,"August 12, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet4_button,2677 ,
21297266,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet4_button,2640 ,
22249669,"August 16, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet4_button,2411 ,
21086404,"July 27, 2020","July 27, 2020",27-07-2020,Mobile_HPheaderJulySet4_button,2222 ,
22455499,"August 19, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet4_button,2185 ,
21438194,"August 2, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet4_button,2118 ,
21927538,"August 10, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet4_button,2091 ,
22527377,"August 21, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet4_button,1906 ,
22102276,"August 13, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet4_button,1813 ,
22325149,"August 17, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet4_button,1798 ,
21153015,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet4_button,1793 ,
22710324,"August 24, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet4_button,1724 ,
22130090,"August 13, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet4_button,1723 ,
21389679,"August 1, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet4_button,1674 ,
21590015,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet4_button,1667 ,
21419851,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet4_button,1656 ,
21919519,"August 10, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet4_button,1621 ,
21681969,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet4_button,1568 ,
22233930,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet4_button,1419 ,
23002355,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet4_button,1373 ,
21314355,"July 31, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet4_button,1297 ,
21395234,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet4_button,1282 ,
22503850,"August 20, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet4_button,1264 ,
21452319,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet4_button,1147 ,
21414895,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet4_button,1097 ,
22177254,"August 14, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet4_button,1096 ,
22815054,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet4_button,1095 ,
21644321,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet4_button,1062 ,
21844594,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet4_button,1051 ,
21477834,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet4_button,1047 ,
21940751,"August 10, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet4_button,1013 ,
21798625,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet4_button,995 ,
21091386,"July 27, 2020","July 27, 2020",27-07-2020,Mobile_HPheaderJulySet4_button,925 ,
21385431,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet4_button,925 ,
22661869,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet4_button,881 ,
21412311,"August 1, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet4_button,857 ,
22009446,"August 11, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet4_button,852 ,
22466955,"August 19, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet4_button,826 ,
22227995,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet4_button,825 ,
22415108,"August 18, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet4_button,813 ,
22556169,"August 21, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet4_button,812 ,
22120684,"August 13, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet4_button,811 ,
22154362,"August 14, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet4_button,807 ,
22801955,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet4_button,807 ,
22305638,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet4_button,797 ,
22876431,"August 28, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet4_button,751 ,
21915221,"August 10, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet4_button,741 ,
21999927,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet4_button,739 ,
22977802,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet4_button,730 ,
22443029,"August 19, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet4_button,725 ,
